"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.108336329E1,9.629706368E-3,6.527952153E-1,-3.096545661E0,3.164621519E0
3.109334329E1,-1.229947194E-2,8.457658303E-1,-2.985033996E0,3.102563307E0
3.110332329E1,7.185497135E-3,8.796136075E-1,-2.818057398E0,2.952155014E0
3.111330229E1,1.704507217E-2,8.509767227E-1,-2.646692464E0,2.780185770E0
3.112328229E1,1.272490805E-1,8.175660248E-1,-2.591711095E0,2.720583197E0
3.113326229E1,1.849934779E-1,8.100925523E-1,-2.552038321E0,2.683909858E0
3.114324229E1,3.125262945E-1,8.484219280E-1,-2.562326497E0,2.717169397E0
3.115322129E1,5.385106545E-1,9.159708636E-1,-2.656664305E0,2.861269225E0
3.116320129E1,7.762963767E-1,9.543258208E-1,-2.829136117E0,3.085025933E0
3.117318129E1,8.881177980E-1,9.385960798E-1,-2.967446741E0,3.236580910E0
3.118316029E1,8.818991379E-1,9.234821237E-1,-3.004309927E0,3.264420846E0
3.119314029E1,7.710211650E-1,9.240388517E-1,-2.896339921E0,3.136416167E0
3.120312029E1,5.862436320E-1,8.695148814E-1,-2.687999534E0,2.885321337E0
3.121310029E1,2.365241124E-1,7.440629426E-1,-2.350065553E0,2.476364557E0
3.122307929E1,-1.164800076E-1,5.548510641E-1,-2.067698246E0,2.144015703E0
3.123305929E1,-3.034763030E-1,3.639786494E-1,-1.812207667E0,1.873145737E0
3.124303929E1,-3.141261658E-1,3.054970277E-1,-1.460129855E0,1.524461504E0
3.125301829E1,-2.779911771E-1,2.001615939E-1,-9.146185488E-1,9.766631189E-1
3.126299829E1,-1.803080309E-1,1.250183677E-1,-9.847061992E-2,2.404933289E-1
3.127297829E1,-2.513176776E-1,3.204448498E-1,5.058671844E-1,6.494205764E-1
3.128295829E1,-4.958750968E-1,6.141060897E-1,7.509619993E-1,1.089478006E0
3.129293729E1,-6.883522799E-1,8.365186049E-1,1.128458827E0,1.564292671E0
3.130291729E1,-7.076040182E-1,9.500761376E-1,1.781032652E0,2.139024408E0
3.131289729E1,-9.427541810E-1,8.518657187E-1,2.628827466E0,2.919793570E0
3.132287629E1,-1.213490425E0,6.630185603E-1,3.279602687E0,3.559205868E0
3.133285629E1,-1.312396590E0,6.274628844E-1,3.751198756E0,4.023379995E0
3.134283629E1,-1.436615570E0,7.039082855E-1,4.102599460E0,4.403484245E0
3.135281629E1,-1.637812413E0,1.239055695E0,4.129158683E0,4.611685152E0
3.136279529E1,-1.363009796E0,1.644546798E0,3.575891629E0,4.165252792E0
3.137277529E1,-4.799771388E-1,1.165387867E0,3.588353800E0,3.803260434E0
3.138275529E1,1.289732416E-1,8.650182264E-1,4.571722741E0,4.654625597E0
3.139273429E1,2.429035708E-1,1.193953197E0,5.589314266E0,5.720573428E0
3.140271429E1,4.306553996E-1,1.430363142E0,6.091538635E0,6.272020865E0
3.141269429E1,9.001506369E-1,1.333201129E0,6.141394919E0,6.348576846E0
3.142267429E1,1.219654487E0,8.778576887E-1,5.980412886E0,6.166322200E0
3.143265329E1,1.107111300E0,3.561581812E-1,5.967280625E0,6.079554435E0
3.144263304E1,6.431208508E-1,-3.122664954E-1,5.666616211E0,5.711536928E0
3.145261304E1,1.864337385E-1,-1.325169686E0,4.655924985E0,4.844426664E0
3.146259304E1,-1.255056052E-1,-2.256408945E0,3.345428302E0,4.037204913E0
3.147257204E1,-3.082073218E-1,-2.931101033E0,2.172581508E0,3.661482681E0
3.148255204E1,-2.891177524E-1,-3.293872232E0,1.201379453E0,3.518024438E0
3.149253204E1,-1.078592200E-1,-3.328497397E0,2.204476315E-1,3.337532875E0
3.150251104E1,1.296177327E-1,-3.190674431E0,-8.797504324E-1,3.312274884E0
3.151249104E1,2.712650518E-1,-3.042466518E0,-2.074077559E0,3.692151806E0
3.152247104E1,2.802393949E-1,-2.905727918E0,-3.088367161E0,4.249682408E0
3.153245004E1,3.184445173E-1,-2.682751658E0,-3.648851432E0,4.540118957E0
3.154243004E1,4.558949425E-1,-2.327020799E0,-3.845031365E0,4.517425394E0
3.155241004E1,5.212661557E-1,-2.008206335E0,-3.665582655E0,4.212019384E0
3.156239004E1,3.684546930E-1,-1.752295341E0,-3.182474003E0,3.651635059E0
3.157236904E1,1.348435355E-1,-1.518151045E0,-2.752572675E0,3.146366429E0
3.158234904E1,-1.147018602E-1,-1.266402245E0,-2.252787765E0,2.586886908E0
3.159232904E1,-3.058137458E-1,-1.082407983E0,-1.710116451E0,2.046857925E0
3.160230804E1,-3.860477223E-1,-9.009323365E-1,-1.456471837E0,1.755568891E0
3.161228804E1,-4.083772156E-1,-6.707671443E-1,-1.382287043E0,1.589785514E0
3.162226804E1,-3.795353128E-1,-4.538642045E-1,-1.323238935E0,1.449483029E0
3.163224804E1,-3.724753481E-1,-2.361299004E-1,-1.305121922E0,1.377620575E0
3.164222704E1,-4.913465014E-1,-4.692328434E-2,-1.433757159E0,1.516338606E0
3.165220704E1,-6.756208449E-1,3.000275787E-2,-1.613279543E0,1.749295451E0
3.166218704E1,-7.581988788E-1,5.923678961E-2,-1.837048978E0,1.988246334E0
3.167216704E1,-8.231251189E-1,7.619481135E-2,-2.136011267E0,2.290389649E0
3.168214604E1,-9.259108378E-1,9.413158391E-2,-2.438066733E0,2.609663011E0
3.169212604E1,-9.765519646E-1,1.371047086E-1,-2.702069104E0,2.876391643E0
3.170210604E1,-9.201755963E-1,2.314048751E-1,-2.998432306E0,3.144974982E0
3.171208504E1,-8.543332437E-1,3.658343364E-1,-3.260746586E0,3.390602948E0
3.172206504E1,-6.882256146E-1,4.914605587E-1,-3.477416916E0,3.578773028E0
3.173204504E1,-4.471748802E-1,6.434050255E-1,-3.628125392E0,3.711769020E0
3.174202404E1,-3.870561843E-1,7.777868320E-1,-3.591769744E0,3.695345009E0
3.175200404E1,-3.634420943E-1,8.558080577E-1,-3.568380881E0,3.687524874E0
3.176198404E1,-3.281297357E-1,8.813693071E-1,-3.588539157E0,3.709729675E0
3.177196404E1,-2.739664289E-1,8.635970606E-1,-3.457181457E0,3.573927967E0
3.178194304E1,-1.717414032E-1,8.604545476E-1,-3.218869413E0,3.336314948E0
3.179192304E1,-7.048100358E-2,9.056910930E-1,-2.897525736E0,3.036593374E0
3.180190304E1,1.117665853E-1,9.075296769E-1,-2.542269378E0,2.701709732E0
3.181188204E1,2.631668226E-1,8.599197467E-1,-2.094742203E0,2.279619189E0
3.182186204E1,2.339570202E-1,8.262780838E-1,-1.434136058E0,1.671591335E0
3.183184204E1,1.790255173E-1,7.238467792E-1,-7.385705799E-1,1.049519317E0
3.184182204E1,1.870292409E-1,6.394988662E-1,-6.652845025E-2,6.696004566E-1
3.185180104E1,8.212668372E-2,6.128293867E-1,6.593039703E-1,9.038729859E-1
3.186178104E1,-1.054246952E-1,3.959750154E-1,1.335496454E0,1.396947156E0
3.187176104E1,-1.713402476E-1,1.239211559E-1,1.873545544E0,1.885440754E0
3.188174004E1,-7.272365746E-2,-2.500620246E-2,2.349025333E0,2.350283824E0
3.189172004E1,1.279947466E-1,3.115581052E-2,2.789945739E0,2.793053985E0
3.190170004E1,4.304130325E-1,2.772521438E-1,3.186157165E0,3.227029843E0
3.191168004E1,8.063420020E-1,6.735131429E-1,3.411684272E0,3.569789483E0
3.192165904E1,1.095135983E0,1.251105052E0,3.681364875E0,4.039434863E0
3.193163904E1,7.800955320E-1,2.062074102E0,3.997760053E0,4.565389806E0
3.194161904E1,3.822156034E-1,3.087735077E0,3.653992889E0,4.799152082E0
3.195159804E1,4.898464713E-1,3.462365306E0,2.950706162E0,4.575433306E0
3.196157804E1,5.543569744E-1,3.456114340E0,3.342305889E0,4.839736217E0
3.197155804E1,2.942301740E-1,3.659821978E0,4.403337548E0,5.733258225E0
3.198153804E1,3.355223704E-2,3.316208304E0,4.887364213E0,5.906326457E0
3.199151704E1,-2.081564187E-1,2.409135441E0,5.362136489E0,5.882156951E0
3.200149704E1,-7.882582451E-1,9.705774258E-1,5.861601557E0,5.993475153E0
3.201147704E1,-1.367738001E0,-4.829930595E-1,5.996055357E0,6.169008785E0
3.202145604E1,-1.630991636E0,-1.566623001E0,6.174900050E0,6.576004255E0
3.203143604E1,-1.651094071E0,-2.450484757E0,6.186048351E0,6.855521962E0
3.204141604E1,-1.488204969E0,-3.119422600E0,5.632602957E0,6.608461808E0
3.205139504E1,-1.305187411E0,-3.550550089E0,4.696654351E0,6.030628674E0
3.206137504E1,-1.256170787E0,-3.583870155E0,3.800464472E0,5.372673500E0
3.207135504E1,-1.294225344E0,-3.147127585E0,2.643314527E0,4.308891153E0
3.208133504E1,-1.110703610E0,-2.554353819E0,1.112049201E0,2.999173114E0
3.209131404E1,-8.033312707E-1,-1.945386335E0,-4.454888356E-1,2.151355254E0
3.210129404E1,-7.108058073E-1,-1.304315591E0,-1.937910524E0,2.441716867E0
3.211127404E1,-8.268157353E-1,-8.180551444E-1,-3.151535216E0,3.359317296E0
3.212125304E1,-8.760823278E-1,-5.226968232E-1,-3.846470949E0,3.979456116E0
3.213123304E1,-8.155189146E-1,-3.186737647E-1,-4.086710236E0,4.179452670E0
3.214121304E1,-6.927924362E-1,-1.816680933E-1,-4.127405688E0,4.189086101E0
3.215119304E1,-4.978176150E-1,-2.165443958E-1,-3.978505172E0,4.015372617E0
3.216117204E1,-3.799872660E-1,-4.101341212E-1,-3.595048862E0,3.638265609E0
3.217115204E1,-4.183571337E-1,-8.151455699E-1,-3.207413548E0,3.335713815E0
3.218113204E1,-5.080897476E-1,-1.328753737E0,-2.834048948E0,3.171052684E0
3.219111104E1,-5.665971336E-1,-1.811278544E0,-2.469058730E0,3.114163337E0
3.220109104E1,-5.706963241E-1,-2.141539809E0,-2.239367820E0,3.150659499E0
3.221107104E1,-5.823869548E-1,-2.235667994E0,-1.841043211E0,2.954120182E0
3.222105104E1,-5.761460388E-1,-2.153393577E0,-1.416917762E0,2.641345131E0
3.223103004E1,-5.557563227E-1,-1.819633338E0,-1.286146538E0,2.296541638E0
3.224101004E1,-5.728656777E-1,-1.219385442E0,-1.481665151E0,2.002600199E0
3.225099004E1,-6.694075935E-1,-5.551953189E-1,-1.963530099E0,2.147509911E0
3.226096904E1,-8.067409283E-1,-1.380593397E-2,-2.521160345E0,2.647125047E0
3.227094904E1,-9.774734858E-1,4.340186084E-1,-2.860036313E0,3.053462670E0
3.228092904E1,-1.011691976E0,7.447104487E-1,-2.987997950E0,3.241333993E0
3.229090804E1,-9.255029945E-1,9.840073838E-1,-3.032008188E0,3.319322216E0
3.230088804E1,-7.636817399E-1,1.161126563E0,-3.068611173E0,3.368649466E0
3.231086804E1,-6.621742223E-1,1.214233753E0,-2.955374579E0,3.262985935E0
3.232084804E1,-5.609508429E-1,1.109996755E0,-2.773374730E0,3.039468051E0
3.233082704E1,-3.159116497E-1,9.805002970E-1,-2.587825035E0,2.785322139E0
3.234080704E1,-1.417397599E-1,9.410038170E-1,-2.433750903E0,2.613182313E0
3.235078704E1,3.810286917E-2,8.275515343E-1,-2.203209808E0,2.353811128E0
3.236076604E1,9.800324466E-2,6.988291747E-1,-1.879136066E0,2.007266601E0
3.237074604E1,6.922434557E-2,6.301487298E-1,-1.517723175E0,1.644798793E0
3.238072604E1,1.979228046E-1,6.414478163E-1,-1.194339990E0,1.370064506E0
3.239070504E1,2.135660068E-1,6.423383472E-1,-1.082905508E0,1.277064341E0
3.240068504E1,2.235659881E-1,7.272938590E-1,-1.069393178E0,1.312455667E0
3.241066504E1,1.747759802E-1,9.024640878E-1,-9.604250515E-1,1.329437608E0
3.242064504E1,1.987168748E-1,1.112893100E0,-8.827342665E-1,1.434307928E0
3.243062404E1,2.362202399E-1,1.303045430E0,-8.416914904E-1,1.569130957E0
3.244060450E1,1.855363553E-1,1.324800434E0,-6.685226905E-1,1.495474011E0
3.245058450E1,7.327314042E-2,1.205260177E0,-3.952062893E-1,1.270515273E0
3.246056350E1,3.077379548E-2,1.247641746E0,-1.024823946E-1,1.252221863E0
3.247054350E1,-4.139776605E-2,1.321302630E0,4.413250333E-1,1.393672200E0
3.248052350E1,-2.512695843E-1,1.163976495E0,1.254203784E0,1.729452173E0
3.249050350E1,-4.822817823E-1,8.786988106E-1,2.235389959E0,2.449831747E0
3.250048250E1,-9.203632919E-1,7.004666875E-1,3.271920615E0,3.470329478E0
3.251046250E1,-1.411632025E0,7.409004030E-1,4.035393317E0,4.338898202E0
3.252044250E1,-1.690907032E0,6.986442565E-1,4.144870736E0,4.530697938E0
3.253042150E1,-1.362019424E0,2.065671455E-2,4.071953033E0,4.293754198E0
3.254040150E1,-9.896508971E-1,-3.857080356E-1,4.324911184E0,4.453429727E0
3.255038150E1,-8.836543990E-1,-1.879918570E-1,4.521053109E0,4.610434605E0
3.256036050E1,-6.679253244E-1,-3.270415688E-1,4.538977749E0,4.599499911E0
3.257034050E1,-3.581777729E-1,-6.306805341E-1,4.573406739E0,4.630561354E0
3.258032050E1,-6.673181002E-2,-7.526024356E-1,4.674424991E0,4.735093722E0
3.259030050E1,3.267473077E-1,-8.618002843E-1,5.053664873E0,5.137021723E0
3.260027950E1,7.104118511E-1,-9.567964887E-1,5.489091820E0,5.616963016E0
3.261025950E1,9.053632835E-1,-9.500494596E-1,5.273204432E0,5.434055726E0
3.262023950E1,1.023389551E0,-1.190690012E0,4.725526732E0,4.979525256E0
3.263021850E1,1.036315479E0,-1.672373989E0,4.052018706E0,4.504402305E0
3.264019850E1,9.708667899E-1,-2.010526803E0,3.443754496E0,4.104174141E0
3.265017850E1,1.005693172E0,-2.162712869E0,2.792044889E0,3.672092098E0
3.266015750E1,1.228901858E0,-2.382905708E0,2.066860925E0,3.385314384E0
3.267013750E1,1.420772247E0,-2.510195062E0,1.356073390E0,3.187257138E0
3.268011750E1,1.557990464E0,-2.314031648E0,4.312461877E-1,2.822773464E0
3.269009750E1,1.741020009E0,-1.977781080E0,-9.611676478E-1,2.804748102E0
3.270007650E1,1.928211747E0,-1.496698927E0,-2.147834921E0,3.251354036E0
3.271005650E1,1.964535820E0,-1.052546618E0,-2.962359663E0,3.707132335E0
3.272003650E1,1.909578133E0,-6.881707969E-1,-3.329627371E0,3.899549477E0
3.273001550E1,1.775817666E0,-4.285318005E-1,-3.568224176E0,4.008664572E0
3.273999550E1,1.558897952E0,-2.984684186E-1,-3.682375274E0,4.009879534E0
3.274997550E1,1.255153226E0,-3.940087795E-1,-3.475974408E0,3.716591264E0
3.275995450E1,8.538322835E-1,-5.862415855E-1,-2.989561495E0,3.163887909E0
3.276993450E1,4.491747741E-1,-7.518680254E-1,-2.475354427E0,2.625727146E0
3.277991450E1,1.587374148E-1,-8.370167877E-1,-2.137422785E0,2.300949984E0
3.278989450E1,-9.203955978E-2,-8.733297510E-1,-1.942737401E0,2.131995484E0
3.279987350E1,-3.092347141E-1,-8.594703881E-1,-1.841867668E0,2.055916332E0
3.280985350E1,-4.769783942E-1,-7.815875222E-1,-1.794291213E0,2.014415151E0
3.281983350E1,-5.793416152E-1,-6.995708209E-1,-1.792155810E0,2.009193492E0
3.282981250E1,-6.617934224E-1,-6.170712128E-1,-1.843472144E0,2.053566887E0
3.283979250E1,-6.510827851E-1,-4.379655156E-1,-2.001886665E0,2.150179714E0
3.284977250E1,-5.283686589E-1,-2.352799345E-1,-2.381647534E0,2.450872306E0
3.285975150E1,-3.538407834E-1,3.195349865E-2,-2.750134971E0,2.772988764E0
3.286973150E1,-2.461658969E-1,3.002324871E-1,-2.960783254E0,2.986130384E0
3.287971150E1,-2.051011206E-1,5.125170400E-1,-3.134408721E0,3.182649559E0
3.288969050E1,-3.480646480E-3,7.154285429E-1,-3.309967278E0,3.386404214E0
3.289967050E1,1.502521547E-1,9.481466295E-1,-3.311880487E0,3.448203895E0
3.290965050E1,1.232470816E-1,1.057480280E0,-3.250026886E0,3.419960401E0
3.291963050E1,3.396495910E-2,1.017605119E0,-3.227270107E0,3.384072420E0
3.292960950E1,-1.059146736E-1,9.623218882E-1,-3.035063943E0,3.185732957E0
3.293958950E1,-1.201482583E-1,9.347072428E-1,-2.783699743E0,2.938893924E0
3.294956950E1,-1.287893832E-1,9.522001386E-1,-2.561336564E0,2.735638281E0
3.295954850E1,-5.122645134E-2,9.483862191E-1,-2.192956131E0,2.389794376E0
3.296952850E1,-4.177596213E-2,9.176478450E-1,-1.755630593E0,1.981429175E0
3.297950850E1,-3.777915269E-2,9.304369482E-1,-1.341640708E0,1.633138074E0
3.298948750E1,1.254012141E-2,8.999988285E-1,-8.029688895E-1,1.206198236E0
3.299946750E1,6.096961197E-2,8.310682690E-1,-1.611217815E-1,8.487355241E-1
3.300944750E1,2.497261751E-2,7.304046509E-1,3.870874304E-1,8.270134608E-1
3.301942650E1,3.592796076E-2,6.191577186E-1,7.537557989E-1,9.761121366E-1
3.302940650E1,6.750860805E-2,5.616866419E-1,8.778038943E-1,1.044312680E0
3.303938650E1,1.470909124E-2,5.649193482E-1,9.920251590E-1,1.141693542E0
3.304936650E1,3.509023748E-2,4.350376685E-1,7.926953316E-1,9.049060650E-1
3.305934550E1,1.717645910E-1,3.388477550E-1,6.371751827E-1,7.418309034E-1
3.306932550E1,4.123644685E-1,1.886759447E-1,1.018756875E0,1.115127184E0
3.307930550E1,5.495989854E-1,-3.179039788E-2,1.848431168E0,1.928669867E0
3.308928450E1,5.861019467E-1,8.446266465E-2,2.845137607E0,2.906106921E0
3.309926450E1,3.473494970E-1,6.170522093E-1,3.653490028E0,3.721477461E0
3.310924450E1,1.271625782E-1,1.514493173E0,3.255717396E0,3.592987010E0
3.311922350E1,3.867145242E-1,1.731298428E0,2.133649576E0,2.774779790E0
3.312920350E1,7.500903256E-1,1.742447168E0,2.552195027E0,3.180008976E0
3.313918350E1,6.517568960E-1,2.155749566E0,4.014683649E0,4.603230175E0
3.314916350E1,4.032176691E-1,2.240047120E0,4.796847560E0,5.309438964E0
3.315914250E1,1.466855907E-1,1.906889876E0,5.331784762E0,5.664421807E0
3.316912250E1,-3.183466495E-1,1.256152515E0,5.649990238E0,5.796693318E0
3.317910250E1,-6.689105071E-1,7.767577951E-1,5.616512589E0,5.709291340E0
3.318908150E1,-6.074172039E-1,4.694151669E-1,5.636461535E0,5.688497596E0
3.319906150E1,-4.151617400E-1,8.921783969E-2,5.725425752E0,5.741151377E0
3.320904150E1,-2.721121672E-1,-3.492990683E-1,5.507736837E0,5.525506306E0
3.321902050E1,-9.026946142E-2,-9.907571903E-1,5.125663394E0,5.221319145E0
3.322900050E1,7.535317775E-2,-1.668600050E0,4.715955425E0,5.003013072E0
3.323898050E1,1.762570068E-2,-2.176403540E0,4.246815771E0,4.772052727E0
3.324895950E1,-3.353352595E-1,-2.477890365E0,3.452277982E0,4.262700278E0
3.325893950E1,-6.536945902E-1,-2.584134273E0,2.196944516E0,3.454219415E0
3.326891950E1,-7.461015013E-1,-2.362779738E0,8.879406273E-1,2.632077905E0
3.327889850E1,-7.378904756E-1,-2.064454065E0,-6.415079695E-1,2.284291009E0
3.328887850E1,-7.286151105E-1,-1.764613085E0,-2.313972445E0,2.999867963E0
3.329885850E1,-7.333025309E-1,-1.476584505E0,-3.793310403E0,4.136089725E0
3.330883850E1,-7.261268279E-1,-1.244599001E0,-4.780684687E0,4.993118557E0
3.331881750E1,-8.385896156E-1,-1.078431804E0,-5.077831416E0,5.258385644E0
3.332879750E1,-1.015477025E0,-1.022502894E0,-4.602844546E0,4.823161170E0
3.333877750E1,-1.070955554E0,-1.109973585E0,-3.825111655E0,4.124374659E0
3.334875650E1,-9.742750588E-1,-1.295821926E0,-3.300993556E0,3.677624888E0
3.335873650E1,-8.508379244E-1,-1.461052692E0,-2.925241538E0,3.378703627E0
3.336871650E1,-7.618843058E-1,-1.638337201E0,-2.525941029E0,3.105639155E0
3.337869550E1,-8.076403031E-1,-1.776695187E0,-2.130663988E0,2.889404381E0
3.338867550E1,-8.976850122E-1,-1.783218926E0,-1.759396784E0,2.661049635E0
3.339865550E1,-9.482692017E-1,-1.536700460E0,-1.585794706E0,2.403207779E0
3.340863450E1,-8.660292099E-1,-1.080292607E0,-1.618886438E0,2.130218770E0
3.341861450E1,-6.802070354E-1,-5.491062478E-1,-1.871545796E0,2.065643471E0
3.342859450E1,-4.973660272E-1,1.754716527E-2,-2.254702143E0,2.308974366E0
3.343857450E1,-4.648966214E-1,5.203657211E-1,-2.608476232E0,2.700195845E0
3.344855354E1,-4.590769608E-1,9.093212637E-1,-2.812248189E0,2.991046087E0
3.345853354E1,-3.843085046E-1,1.106939977E0,-2.782290564E0,3.018965042E0
3.346851354E1,-3.426821398E-1,1.182250287E0,-2.679694734E0,2.948882950E0
3.347849254E1,-3.894994799E-1,1.156649350E0,-2.580293237E0,2.854375720E0
3.348847254E1,-3.674535035E-1,1.038471786E0,-2.432130055E0,2.669962983E0
3.349845254E1,-2.728247966E-1,9.303143759E-1,-2.288563954E0,2.485446273E0
3.350843154E1,-2.778693357E-1,8.626515658E-1,-2.149197907E0,2.332473095E0
3.351841154E1,-2.181060043E-1,8.272371733E-1,-2.137750229E0,2.302578470E0
3.352839154E1,-1.203120900E-1,8.517577645E-1,-2.218921861E0,2.379827833E0
3.353837054E1,5.438385643E-3,8.638189624E-1,-2.284239353E0,2.442122478E0
3.354835054E1,1.404405817E-1,8.697629495E-1,-2.153485086E0,2.326737880E0
3.355833054E1,1.725707759E-1,8.806563123E-1,-1.988609977E0,2.181720847E0
3.356830954E1,2.274993370E-1,9.131036814E-1,-1.914364371E0,2.133144446E0
3.357828954E1,3.239879335E-1,9.948037559E-1,-1.752183074E0,2.040771477E0
3.358826954E1,3.823534515E-1,1.228610667E0,-1.541746461E0,2.008148521E0
3.359824954E1,3.642526645E-1,1.463435725E0,-1.303888160E0,1.993601881E0
3.360822854E1,2.932038598E-1,1.534637562E0,-1.038770725E0,1.876199768E0
3.361820854E1,2.128944176E-1,1.594729251E0,-6.597992295E-1,1.738913581E0
3.362818854E1,2.397208217E-1,1.719863467E0,-2.420232725E-1,1.753274560E0
3.363816754E1,2.405577410E-1,1.659440387E0,2.448521554E-2,1.676964505E0
3.364814754E1,-9.571220507E-2,1.517191810E0,4.476903123E-1,1.584758161E0
3.365812754E1,-3.771869248E-1,1.262512531E0,1.226632993E0,1.800232309E0
3.366810654E1,-6.318401831E-1,7.772661375E-1,1.937474906E0,2.181094606E0
3.367808654E1,-9.563487381E-1,4.047727726E-1,2.822497188E0,3.007479723E0
3.368806654E1,-1.329453649E0,9.483065508E-2,3.547395224E0,3.789518800E0
3.369804554E1,-1.532793643E0,-1.172898835E-1,3.887498522E0,4.180413619E0
3.370802554E1,-1.703088098E0,1.051347281E-1,4.027996005E0,4.374507309E0
3.371800554E1,-1.752849657E0,5.883549885E-1,3.601397184E0,4.048296579E0
3.372798454E1,-1.192586849E0,7.561229711E-1,2.569989274E0,2.932376205E0
3.373796454E1,-6.125912223E-2,5.487168963E-1,2.370487538E0,2.433937978E0
3.374794454E1,9.725340503E-1,7.354641004E-1,2.984889570E0,3.224328716E0
3.375792354E1,1.300850678E0,1.106341880E0,4.153418781E0,4.490778597E0
3.376790354E1,1.493633232E0,1.135846345E0,5.137237957E0,5.469213927E0
3.377788354E1,1.615129017E0,8.929554918E-1,5.572538604E0,5.870195716E0
3.378786254E1,1.595881737E0,6.208804545E-1,5.961469077E0,6.202535338E0
3.379784254E1,1.419584970E0,4.748177018E-1,6.023645445E0,6.206849263E0
3.380782254E1,1.296307099E0,2.567584387E-1,5.390987821E0,5.550593362E0
3.381780254E1,1.255856646E0,-3.609229310E-1,4.408895327E0,4.598456184E0
3.382778154E1,1.040610405E0,-1.429737636E0,3.557706789E0,3.972945673E0
3.383776154E1,7.749233043E-1,-2.277195651E0,2.434344395E0,3.422303142E0
3.384774154E1,7.335124460E-1,-2.709920453E0,1.612566767E0,3.237604199E0
3.385772054E1,5.983007369E-1,-2.996045765E0,9.100208831E-1,3.187850687E0
3.386770054E1,4.119519840E-1,-3.238397651E0,-3.993063569E-2,3.264738617E0
3.387768054E1,3.331990889E-1,-3.320639032E0,-1.254482696E0,3.565303920E0
3.388765954E1,3.619247052E-1,-3.155770354E0,-2.438179584E0,4.004322128E0
3.389763954E1,5.028700478E-1,-2.736622640E0,-3.341666204E0,4.348415203E0
3.390761954E1,6.478124374E-1,-2.149867560E0,-3.724910844E0,4.349316300E0
3.391759854E1,7.464187127E-1,-1.426425042E0,-3.706528952E0,4.041062505E0
3.392757854E1,7.223419252E-1,-7.019993889E-1,-3.514000021E0,3.655513254E0
3.393755854E1,5.519107917E-1,-1.795553115E-1,-3.312573967E0,3.363033143E0
3.394753754E1,3.185696843E-1,-4.539814778E-3,-2.947828748E0,2.964996050E0
3.395751754E1,1.409602895E-2,-1.070097840E-1,-2.464432998E0,2.466795450E0
3.396749754E1,-2.364390902E-1,-3.874052265E-1,-1.918333461E0,1.971291334E0
3.397747654E1,-3.563418934E-1,-6.113973670E-1,-1.546823013E0,1.701013733E0
3.398745654E1,-5.191532278E-1,-6.783180924E-1,-1.371008348E0,1.615332597E0
3.399743654E1,-7.552914970E-1,-7.286251970E-1,-1.148167452E0,1.555521912E0
3.400741554E1,-9.023955292E-1,-9.259288180E-1,-1.037383765E0,1.657657064E0
